"Sex","Month","Sub_occupation","Employment_status","Count","Main_occupation"
"Males",2015 Feb,"Inquiry Clerks and Receptionists","Part time",12.79108684,"Clerical and Administrative Workers"
"Males",2015 Feb,"Labourers nfd","Full time",7.26423035,"Labourers"
"Males",2015 Feb,"Labourers nfd","Part time",0.92035654,"Labourers"
"Males",2015 Feb,"Legal, Social and Welfare Professionals","Full time",58.72519313,"Professionals"
"Males",2015 Feb,"Legal, Social and Welfare Professionals","Part time",15.38399705,"Professionals"
"Males",2015 Feb,"Machine and Stationary Plant Operators","Full time",117.3511886,"Machinery Operators and Drivers"
"Males",2015 Feb,"Machine and Stationary Plant Operators","Part time",5.56512618,"Machinery Operators and Drivers"
"Males",2015 Feb,"Machinery Operators and Drivers nfd","Full time",4.7438327,"Machinery Operators and Drivers"
"Males",2015 Feb,"Machinery Operators and Drivers nfd","Part time",0.59439313,"Machinery Operators and Drivers"
"Males",2015 Feb,"Managers nfd","Full time",30.56431156,"Managers"
"Males",2015 Feb,"Managers nfd","Part time",3.35783404,"Managers"
"Males",2015 Feb,"Mobile Plant Operators","Full time",117.20724796,"Machinery Operators and Drivers"
"Males",2015 Feb,"Mobile Plant Operators","Part time",6.94347259,"Machinery Operators and Drivers"
"Males",2015 Feb,"Numerical Clerks","Full time",71.47233345,"Clerical and Administrative Workers"
"Males",2015 Feb,"Numerical Clerks","Part time",10.54131385,"Clerical and Administrative Workers"
"Males",2015 Feb,"Office Managers and Program Administrators","Full time",70.52369154,"Clerical and Administrative Workers"
"Males",2015 Feb,"Office Managers and Program Administrators","Part time",5.31958507,"Clerical and Administrative Workers"
"Males",2015 Feb,"Other Clerical and Administrative Workers","Full time",96.14982404,"Sales Workers"
"Males",2015 Feb,"Other Clerical and Administrative Workers","Part time",11.95886695,"Sales Workers"
"Males",2015 Feb,"Other Labourers","Full time",101.27816806,"Labourers"
"Males",2015 Feb,"Other Labourers","Part time",64.62057111,"Labourers"
"Males",2015 Feb,"Other Technicians and Trades Workers","Full time",94.01259888,"Technicians and Trades Workers"
"Males",2015 Feb,"Other Technicians and Trades Workers","Part time",10.13205887,"Technicians and Trades Workers"
"Males",2015 Feb,"Personal Assistants and Secretaries","Full time",4.03368757,"Clerical and Administrative Workers"
"Males",2015 Feb,"Personal Assistants and Secretaries","Part time",1.94838861,"Clerical and Administrative Workers"
"Males",2015 Feb,"Professionals nfd","Full time",5.82455776,"Professionals"
"Males",2015 Feb,"Professionals nfd","Part time",0.6044422,"Professionals"
"Males",2015 Feb,"Protective Service Workers","Full time",98.3999559,"Community and Personal Service Workers"
"Males",2015 Feb,"Protective Service Workers","Part time",13.80138108,"Community and Personal Service Workers"
"Males",2015 Feb,"Road and Rail Drivers","Full time",258.36110805,"Machinery Operators and Drivers"
"Males",2015 Feb,"Road and Rail Drivers","Part time",52.31567708,"Machinery Operators and Drivers"
"Males",2015 Feb,"Sales Assistants and Salespersons","Full time",144.91590897,"Sales Workers"
"Males",2015 Feb,"Sales Assistants and Salespersons","Part time",123.2874182,"Sales Workers"
"Males",2015 Feb,"Sales Representatives and Agents","Full time",96.40875329,"Sales Workers"
"Males",2015 Feb,"Sales Representatives and Agents","Part time",10.53380347,"Sales Workers"
"Males",2015 Feb,"Sales Support Workers","Full time",16.70925544,"Sales Workers"
"Males",2015 Feb,"Sales Support Workers","Part time",34.24041276,"Sales Workers"
"Males",2015 Feb,"Sales Workers nfd","Full time",0,"Sales Workers"
"Males",2015 Feb,"Sales Workers nfd","Part time",0.90318564,"Sales Workers"
"Males",2015 Feb,"Skilled Animal and Horticultural Workers","Full time",64.53478987,"Technicians and Trades Workers"
"Males",2015 Feb,"Skilled Animal and Horticultural Workers","Part time",18.87145741,"Technicians and Trades Workers"
"Males",2015 Feb,"Specialist Managers","Full time",459.35170152,"Managers"
"Males",2015 Feb,"Specialist Managers","Part time",18.53492624,"Managers"
"Males",2015 Feb,"Sports and Personal Service Workers","Full time",46.04503683,"Community and Personal Service Workers"
"Males",2015 Feb,"Sports and Personal Service Workers","Part time",32.39330926,"Community and Personal Service Workers"
"Males",2015 Feb,"Storepersons","Full time",88.4841297,"Machinery Operators and Drivers"
"Males",2015 Feb,"Storepersons","Part time",17.95835243,"Machinery Operators and Drivers"
"Males",2015 Feb,"Technicians and Trades Workers nfd","Full time",7.24872015,"Technicians and Trades Workers"
"Males",2015 Feb,"Technicians and Trades Workers nfd","Part time",0.19500297,"Technicians and Trades Workers"
"Males",2015 May,"Arts and Media Professionals","Full time",37.17905632,"Professionals"
"Males",2015 May,"Arts and Media Professionals","Part time",12.8603652,"Professionals"
"Males",2015 May,"Automotive and Engineering Trades Workers","Full time",367.2857247,"Technicians and Trades Workers"
"Males",2015 May,"Automotive and Engineering Trades Workers","Part time",19.78463564,"Technicians and Trades Workers"
"Males",2015 May,"Business, Human Resource and Marketing Professionals","Full time",288.41400247,"Professionals"
"Males",2015 May,"Business, Human Resource and Marketing Professionals","Part time",35.30227827,"Professionals"
"Males",2015 May,"Carers and Aides","Full time",28.32127467,"Community and Personal Service Workers"
"Males",2015 May,"Carers and Aides","Part time",33.72818852,"Community and Personal Service Workers"
"Males",2015 May,"Chief Executives, General Managers and Legislators","Full time",71.06338047,"Managers"
"Males",2015 May,"Chief Executives, General Managers and Legislators","Part time",4.7248828,"Managers"
"Males",2015 May,"Cleaners and Laundry Workers","Full time",47.73343938,"Labourers"
"Males",2015 May,"Cleaners and Laundry Workers","Part time",59.60920857,"Labourers"
"Males",2015 May,"Clerical and Office Support Workers","Full time",43.3528147,"Sales Workers"
"Males",2015 May,"Clerical and Office Support Workers","Part time",10.67672465,"Sales Workers"
"Males",2015 May,"Construction Trades Workers","Full time",325.60560294,"Technicians and Trades Workers"
"Males",2015 May,"Construction Trades Workers","Part time",28.01526077,"Technicians and Trades Workers"
"Males",2015 May,"Construction and Mining Labourers","Full time",132.85131299,"Labourers"
"Males",2015 May,"Construction and Mining Labourers","Part time",21.43468509,"Labourers"
"Males",2015 May,"Design, Engineering, Science and Transport Professionals","Full time",248.43911795,"Professionals"
"Males",2015 May,"Design, Engineering, Science and Transport Professionals","Part time",26.73778256,"Professionals"
"Males",2015 May,"Education Professionals","Full time",110.55178117,"Professionals"
"Males",2015 May,"Education Professionals","Part time",39.70859798,"Professionals"
"Males",2015 May,"Electrotechnology and Telecommunications Trades Workers","Full time",212.14536137,"Technicians and Trades Workers"
"Males",2015 May,"Electrotechnology and Telecommunications Trades Workers","Part time",17.88437249,"Technicians and Trades Workers"
"Males",2015 May,"Engineering, ICT and Science Technicians","Full time",168.3317195,"Technicians and Trades Workers"
"Males",2015 May,"Engineering, ICT and Science Technicians","Part time",12.76918718,"Technicians and Trades Workers"
"Males",2015 May,"Factory Process Workers","Full time",108.58032415,"Labourers"
"Males",2015 May,"Factory Process Workers","Part time",30.53512366,"Labourers"
"Males",2015 May,"Farm, Forestry and Garden Workers","Full time",61.89696435,"Labourers"
"Males",2015 May,"Farm, Forestry and Garden Workers","Part time",26.65130806,"Labourers"
"Males",2015 May,"Farmers and Farm Managers","Full time",95.98001693,"Managers"
"Males",2015 May,"Farmers and Farm Managers","Part time",12.90584134,"Managers"
"Males",2015 May,"Food Preparation Assistants","Full time",12.36023778,"Labourers"
"Males",2015 May,"Food Preparation Assistants","Part time",77.34738547,"Labourers"
"Males",2015 May,"Food Trades Workers","Full time",94.76955818,"Technicians and Trades Workers"
"Males",2015 May,"Food Trades Workers","Part time",24.43012262,"Technicians and Trades Workers"
"Males",2015 May,"General Clerical Workers","Full time",31.76823429,"Clerical and Administrative Workers"
"Males",2015 May,"General Clerical Workers","Part time",9.69480276,"Clerical and Administrative Workers"
"Males",2015 May,"Health Professionals","Full time",113.69085932,"Professionals"
"Males",2015 May,"Health Professionals","Part time",22.47224969,"Professionals"
"Males",2015 May,"Health and Welfare Support Workers","Full time",26.04136099,"Community and Personal Service Workers"
"Males",2015 May,"Health and Welfare Support Workers","Part time",8.422071,"Community and Personal Service Workers"
"Males",2015 May,"Hospitality Workers","Full time",42.09397747,"Community and Personal Service Workers"
"Males",2015 May,"Hospitality Workers","Part time",50.46917063,"Community and Personal Service Workers"
"Males",2015 May,"Hospitality, Retail and Service Managers","Full time",253.71923924,"Managers"
"Males",2015 May,"Hospitality, Retail and Service Managers","Part time",25.68045172,"Managers"
"Males",2015 May,"ICT Professionals","Full time",193.62783597,"Professionals"
"Males",2015 May,"ICT Professionals","Part time",14.11787483,"Professionals"
"Males",2015 May,"Inquiry Clerks and Receptionists","Full time",30.45404681,"Clerical and Administrative Workers"
"Males",2015 May,"Inquiry Clerks and Receptionists","Part time",10.97181474,"Clerical and Administrative Workers"
"Males",2015 May,"Labourers nfd","Full time",6.70794096,"Labourers"
"Males",2015 May,"Labourers nfd","Part time",4.12653883,"Labourers"
"Males",2015 May,"Legal, Social and Welfare Professionals","Full time",67.93824288,"Professionals"
"Males",2015 May,"Legal, Social and Welfare Professionals","Part time",13.95257999,"Professionals"
"Males",2015 May,"Machine and Stationary Plant Operators","Full time",139.53677505,"Machinery Operators and Drivers"
"Males",2015 May,"Machine and Stationary Plant Operators","Part time",6.7060494,"Machinery Operators and Drivers"
"Males",2015 May,"Machinery Operators and Drivers nfd","Full time",6.9489067,"Machinery Operators and Drivers"
"Males",2015 May,"Machinery Operators and Drivers nfd","Part time",0.08796758,"Machinery Operators and Drivers"
"Males",2015 May,"Managers nfd","Full time",26.17458331,"Managers"
"Males",2015 May,"Managers nfd","Part time",1.83733931,"Managers"
"Males",2015 May,"Mobile Plant Operators","Full time",120.84377975,"Machinery Operators and Drivers"
"Males",2015 May,"Mobile Plant Operators","Part time",12.57989638,"Machinery Operators and Drivers"
"Males",2015 May,"Numerical Clerks","Full time",69.46887448,"Clerical and Administrative Workers"
"Males",2015 May,"Numerical Clerks","Part time",9.02462678,"Clerical and Administrative Workers"
"Males",2015 May,"Office Managers and Program Administrators","Full time",75.36473234,"Clerical and Administrative Workers"
"Males",2015 May,"Office Managers and Program Administrators","Part time",5.58224736,"Clerical and Administrative Workers"
"Males",2015 May,"Other Clerical and Administrative Workers","Full time",111.58979033,"Sales Workers"
"Males",2015 May,"Other Clerical and Administrative Workers","Part time",11.68295431,"Sales Workers"
"Males",2015 May,"Other Labourers","Full time",91.39967466,"Labourers"
"Males",2015 May,"Other Labourers","Part time",73.91203464,"Labourers"
"Males",2015 May,"Other Technicians and Trades Workers","Full time",93.64750113,"Technicians and Trades Workers"
"Males",2015 May,"Other Technicians and Trades Workers","Part time",12.45524978,"Technicians and Trades Workers"
"Males",2015 May,"Personal Assistants and Secretaries","Full time",2.53249094,"Clerical and Administrative Workers"
"Males",2015 May,"Personal Assistants and Secretaries","Part time",0.20902719,"Clerical and Administrative Workers"
"Males",2015 May,"Professionals nfd","Full time",6.12128726,"Professionals"
"Males",2015 May,"Professionals nfd","Part time",0.41468302,"Professionals"
"Males",2015 May,"Protective Service Workers","Full time",96.89712015,"Community and Personal Service Workers"
"Males",2015 May,"Protective Service Workers","Part time",13.84171798,"Community and Personal Service Workers"
"Males",2015 May,"Road and Rail Drivers","Full time",245.24713152,"Machinery Operators and Drivers"
"Males",2015 May,"Road and Rail Drivers","Part time",58.72647385,"Machinery Operators and Drivers"
"Males",2015 May,"Sales Assistants and Salespersons","Full time",144.59251221,"Sales Workers"
"Males",2015 May,"Sales Assistants and Salespersons","Part time",137.20481958,"Sales Workers"
"Males",2015 May,"Sales Representatives and Agents","Full time",96.97139138,"Sales Workers"
"Males",2015 May,"Sales Representatives and Agents","Part time",9.93792159,"Sales Workers"
"Males",2015 May,"Sales Support Workers","Full time",18.6474073,"Sales Workers"
"Males",2015 May,"Sales Support Workers","Part time",38.9278602,"Sales Workers"
"Males",2015 May,"Sales Workers nfd","Full time",0,"Sales Workers"
"Males",2015 May,"Sales Workers nfd","Part time",0.61151191,"Sales Workers"
"Males",2015 May,"Skilled Animal and Horticultural Workers","Full time",61.42701967,"Technicians and Trades Workers"
"Males",2015 May,"Skilled Animal and Horticultural Workers","Part time",18.74507056,"Technicians and Trades Workers"
"Males",2015 May,"Specialist Managers","Full time",435.21116721,"Managers"
"Males",2015 May,"Specialist Managers","Part time",21.40069731,"Managers"
"Males",2015 May,"Sports and Personal Service Workers","Full time",38.72972316,"Community and Personal Service Workers"
"Males",2015 May,"Sports and Personal Service Workers","Part time",37.3774477,"Community and Personal Service Workers"
"Males",2015 May,"Storepersons","Full time",90.9726799,"Machinery Operators and Drivers"
"Males",2015 May,"Storepersons","Part time",18.39740352,"Machinery Operators and Drivers"
"Males",2015 May,"Technicians and Trades Workers nfd","Full time",5.30547948,"Technicians and Trades Workers"
"Males",2015 May,"Technicians and Trades Workers nfd","Part time",0.08952565,"Technicians and Trades Workers"
